dataset,c_split,model,property,value,results_hits_at_10,results_hits_at_5,results_hits_at_3,results_hits_at_1,results_inverse_harmonic_mean_rank,results_arithmetic_mean_rank,results_min_hits_at_10,results_min_hits_at_5,results_min_hits_at_3,results_min_hits_at_1,training_gpu_power,training_duration,prediction_gpu_power,prediction_duration,directed,order,size,density,diameter,transitivity_undirected,connected_components_weak,connected_components_weak_relative_nodes,connected_components_weak_relative_arcs,girth,vertex_connectivity,edge_connectivity,clique_number,average_degree,max_degree,degree_deciles,average_indegree,indegree_deciles,average_outdegree,outdegree_deciles,radius,average_path_length,assortativity_degree,mean_eccentricity,eccentricity_deciles,centralization
FB15k,1,RotatE,pagerank,0.1,0.7440082386718262,0.7167644488827861,0.693483959555611,0.5655348895269006,0.6375195384025574,450.0696105957031,0.7616761538989095,0.73417461079487,0.7105136821891502,0.5728688018654413,278.7828376237216,4625.513194322586,108.90039186473851,0.09017777442932129,True,14951,127322,0.0005696289036940963,16,0.11089218439537848,2358,0.8386061133034579,0.9979657875308273,3,0,0,17,17.03190422045348,149,"[0.0, 0.0, 2.0, 6.0, 9.0, 13.0, 17.0, 23.0, 29.0, 40.0, 149.0]",8.51595211022674,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 11.0, 15.0, 20.0, 100.0]",8.51595211022674,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 11.0, 15.0, 20.0, 70.0]",0,5.455945257643769,0.18798620366470184,8.855862484114775,"[0.0, 0.0, 10.0, 10.0, 10.0, 11.0, 11.0, 11.0, 11.0, 12.0, 16.0]",0.0006006509503163614
FB15k237,1,RotatE,betweenness,0.01,0.5411685974061937,0.45209304472238887,0.3723173489638621,0.1903816864355933,0.30970659852027893,327.1210632324219,0.5395193591455274,0.446328437917223,0.3587894971072541,0.15554072096128171,266.36051875205504,7799.688024044037,0.0,0.08318018913269043,True,14505,172718,0.0008209790526233133,18,0.05204682728464832,720,0.9488452257842124,0.9997857779733438,3,0,0,19,23.81496035849707,646,"[0.0, 2.0, 4.0, 7.0, 11.0, 15.0, 20.0, 26.0, 34.0, 50.0, 646.0]",11.907480179248536,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 12.0, 17.0, 26.0, 646.0]",11.907480179248536,"[0.0, 0.0, 1.0, 3.0, 5.0, 8.0, 10.0, 13.0, 18.0, 26.0, 325.0]",0,4.8962255319263726,-0.13036560165448108,9.042881764908651,"[0.0, 0.0, 2.0, 10.0, 11.0, 11.0, 11.0, 11.0, 12.0, 12.0, 18.0]",0.0029192771961569944
FB15k237,2,TransE,degree,0.1,0.6113315439374489,0.5310421286031042,0.44240868246003034,0.19237950752713268,0.3429177701473236,341.0761413574219,0.6132434089515635,0.5329245861434703,0.44383813611281425,0.19288779889638258,161.67747482854614,1902.18612575531,117.38530996539713,0.08974599838256836,True,14505,67281,0.0003198062254052799,24,0.08712285776349937,2326,0.8357118235091348,0.9971165708000773,3,0,0,16,9.27693898655636,60,"[0.0, 0.0, 1.0, 3.0, 5.0, 7.0, 9.0, 12.0, 15.0, 21.0, 60.0]",4.63846949327818,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 11.0, 54.0]",4.63846949327818,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 12.0, 53.0]",0,7.301993060816013,0.016984492139814095,9.414477766287487,"[0.0, 0.0, 0.0, 1.0, 13.0, 14.0, 14.0, 14.0, 15.0, 16.0, 24.0]",0.0005720062596648127
WN18,0,RotatE,pagerank,0.03,0.8085810496980956,0.8072457036692986,0.8065490013934046,0.8043427775197399,0.8059691190719606,2103.911865234375,0.8455863318664251,0.8446803002847528,0.8441625679523687,0.8365260160497023,261.9679211964732,4961.667405128479,0.0,0.08281087875366211,True,40943,70157,4.1852585709083866e-05,68,0.045277481789438745,8229,0.6972131988374081,0.8928831050358482,3,0,0,4,3.427057128202623,21,"[0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 7.0, 21.0]",1.7135285641013116,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 12.0]",1.7135285641013116,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 12.0]",0,17.28227487722628,-0.07132800632955215,23.033754243704664,"[0.0, 0.0, 1.0, 2.0, 32.0, 34.0, 35.0, 36.0, 37.0, 39.0, 68.0]",0.0002574876698356927
YAGO310,2,RotatE,degree,-0.1,0.5728768552325857,0.5026127364977002,0.44223054673052303,0.2883778273033335,0.3874150216579437,7685.046875,0.3668527399952827,0.3392562308357575,0.3172026102681028,0.23740073905181225,264.4852690746185,17902.82551050186,97.66101957129126,0.09416913986206055,True,123143,845924,5.578474011305467e-05,38,0.0002813204049704745,15636,0.8730337899840024,1.0,3,0,0,16,13.738888934003556,55825,"[0.0, 0.0, 3.0, 5.0, 7.0, 8.0, 10.0, 12.0, 14.0, 19.0, 55825.0]",6.869444467001778,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 55825.0]",6.869444467001778,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 8.0, 10.0, 12.0, 16.0, 202.0]",0,7.135458030421913,-0.06446949818591671,10.432294162071738,"[0.0, 0.0, 1.0, 12.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 38.0]",0.0659373752456003
FB15k,2,TransE,degree,-0.05,0.7796146991428329,0.7014936773317492,0.6334464907069507,0.4152422982262582,0.5475414395332336,36.762020111083984,0.8284771673090743,0.7524661919383289,0.6831514993140393,0.39775919513947866,107.49308226268036,4903.914011001587,95.79991730542588,0.08210945129394531,True,14951,470994,0.002107191183507149,8,0.017239780099225225,795,0.9468931844023811,1.0,3,0,0,25,63.00501638686376,9610,"[0.0, 9.0, 16.0, 22.0, 30.0, 40.0, 51.0, 62.0, 76.0, 108.0, 9610.0]",31.50250819343188,"[0.0, 4.0, 7.0, 9.0, 13.0, 18.0, 23.0, 29.0, 36.0, 52.0, 7791.0]",31.50250819343188,"[0.0, 4.0, 9.0, 13.0, 17.0, 21.0, 27.0, 33.0, 41.0, 57.0, 3356.0]",0,2.9975428943358144,-0.10640628102973922,5.426927964684636,"[0.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 8.0]",0.018296586777303017
WN18RR,0,TransE,harmonic_centrality,0.1,0.4526081948329768,0.3766661181504032,0.2914266908013823,0.03077176238275465,0.18192729353904724,6255.42333984375,0.4573716439001413,0.3817710786622704,0.2926283560998587,0.021078662270372115,192.6495552570091,5416.1498284339905,0.0,0.08376622200012207,True,40559,48578,2.9530844103439917e-05,89,0.022465382524437433,8532,0.7404275253334648,0.9455103133105521,3,0,0,4,2.3954239502946324,199,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 199.0]",1.1977119751473162,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 198.0]",1.1977119751473162,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 112.0]",0,29.15767793595843,-0.06246410735692909,24.355851968736904,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 7.0, 56.0, 62.0, 66.0, 89.0]",0.004067225527916333
FB15k237,0,RotatE,degree,-0.1,0.5767703616197414,0.48761239089059527,0.4069042462426987,0.22668504298746472,0.34620365500450134,213.66143798828125,0.5392808767393178,0.45868735377416575,0.37606206132249725,0.16297254032754588,278.7863155923562,10862.83920788765,105.42246834106028,0.08084583282470703,True,14505,244143,0.0011604829192360586,15,0.01616877433416079,1455,0.8997587038952085,1.0,3,0,0,21,33.66328852119959,6824,"[0.0, 0.0, 8.0, 11.0, 16.0, 21.0, 27.0, 33.0, 42.0, 60.0, 6824.0]",16.831644260599795,"[0.0, 0.0, 2.0, 4.0, 5.0, 7.0, 10.0, 14.0, 18.0, 28.0, 5662.0]",16.831644260599795,"[0.0, 0.0, 4.0, 6.0, 8.0, 12.0, 15.0, 19.0, 24.0, 34.0, 1162.0]",0,3.9544214858982674,-0.12558708252473072,6.697138917614615,"[0.0, 0.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 9.0, 15.0]",0.026790683128174012
WN18RR,2,TransE,betweenness,0.1,0.43192384325880007,0.37668806730130616,0.3030772636705778,0.021585122869160946,0.17361989617347717,8950.0703125,0.43192384325880007,0.37668806730130616,0.3030772636705778,0.021585122869160946,128.59903524084902,4480.18208193779,70.21900462816862,0.08428215980529785,True,40559,34998,2.1275484415418303e-05,66,0.043670671537795185,15124,0.3458665154466333,0.5879193096748385,3,0,0,4,1.7257821938410711,34,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 34.0]",0.8628910969205356,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 17.0]",0.8628910969205356,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 33.0]",0,14.632449349006608,-0.1428277767560861,3.1357281984269827,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 4.0, 7.0, 66.0]",0.0009502906648837884
WN18RR,1,RotatE,degree,0.03,0.36200842696629215,0.3592872191011236,0.355688202247191,0.34515449438202245,0.35163724422454834,12511.2568359375,0.33192488262910796,0.3296948356807512,0.32640845070422536,0.31514084507042256,254.74235174726388,5135.8783621788025,98.98772841761652,0.0856020450592041,True,40559,42995,2.6136906464395392e-05,117,0.03636363636363636,10308,0.5960945782686949,0.8279799976741482,3,0,0,4,2.1201213047658967,11,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 11.0]",1.0600606523829483,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 9.0]",1.0600606523829483,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 10.0]",0,41.829019643569076,-0.16223151072296094,12.050913484060258,"[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 9.0, 68.0, 117.0]",0.0002297234330290224
WN18,1,RotatE,harmonic_centrality,0.05,0.8204601830467881,0.817723034813104,0.8161833889316569,0.8102814130527757,0.8141348958015442,2120.9677734375,0.8456422336150755,0.8422474712484411,0.8401690453096855,0.8247886933628932,277.09209513033375,6599.703009128571,115.29308653770374,0.08449506759643555,True,40943,94403,5.631668470280434e-05,38,0.019182864751565654,3441,0.9084336760862662,0.994195099732,3,0,0,4,4.611435410204431,425,"[0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 6.0, 9.0, 425.0]",2.3057177051022153,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 253.0]",2.3057177051022153,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 176.0]",0,12.45317696918262,-0.06945331303164323,21.99963363700755,"[0.0, 1.0, 23.0, 24.0, 24.0, 25.0, 25.0, 26.0, 26.0, 27.0, 38.0]",0.004445800765217142
FB15k237,0,RotatE,pagerank,0.05,0.398195662969707,0.3530044694586989,0.29229432213209733,0.14761628869392485,0.23606847226619718,1446.728515625,0.3763832658569501,0.33299595141700405,0.27685560053981106,0.13130904183535763,261.87799411895395,4272.843037605286,102.69987225218136,0.07851338386535645,True,14505,95267,0.00045283184964083176,28,0.0983048181486698,1540,0.8907962771458118,0.9984779619385517,3,0,0,17,13.135746294381248,94,"[0.0, 1.0, 2.0, 5.0, 7.0, 9.0, 12.0, 16.0, 21.0, 31.0, 94.0]",6.567873147190624,"[0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 11.0, 16.0, 91.0]",6.567873147190624,"[0.0, 0.0, 0.0, 2.0, 3.0, 4.0, 6.0, 8.0, 11.0, 16.0, 81.0]",0,6.160841293774072,-0.004267932404198559,12.96435711823509,"[0.0, 0.0, 0.0, 15.0, 17.0, 17.0, 18.0, 18.0, 19.0, 19.0, 28.0]",0.0005338902523608943
FB15k237,2,RotatE,pagerank,0.1,0.30566825775656326,0.27732696897374703,0.23490453460620525,0.11420047732696897,0.18418699502944946,1682.722412109375,0.3309504898067249,0.3006354249404289,0.254037595975642,0.12086311887741594,256.75933342856985,3008.255220890045,97.9836152442427,0.17275476455688477,True,14505,65486,0.00031127406662936284,26,0.10181747805126942,2517,0.820820406756291,0.9960907674922884,3,0,0,16,9.029438124784557,72,"[0.0, 0.0, 1.0, 3.0, 5.0, 7.0, 9.0, 12.0, 15.0, 21.0, 72.0]",4.514719062392278,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 11.0, 52.0]",4.514719062392278,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 12.0, 44.0]",0,7.331917118327611,0.06392047925223676,9.295897966218545,"[0.0, 0.0, 0.0, 1.0, 13.0, 14.0, 14.0, 14.0, 15.0, 16.0, 26.0]",0.0007882384393308597
WN18,2,RotatE,pagerank,-0.1,0.8454110012360939,0.8405438813349815,0.8379171817058096,0.8280670580964153,0.8345974683761597,1944.7799072265625,0.846895640686922,0.844782034346103,0.8431968295904888,0.8319682959048877,248.9198899947435,8076.715366601944,94.30347735067112,0.08354401588439941,True,40943,114743,6.845063560325285e-05,24,0.010772360260074129,4120,0.8985174510905405,0.999372510741396,3,0,0,4,5.605011845736756,810,"[0.0, 0.20000000000027285, 2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 7.0, 10.0, 810.0]",2.802505922868378,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 451.0]",2.802505922868378,"[0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 359.0]",0,8.595920820615914,-0.07968972019116359,14.476589404782258,"[0.0, 0.0, 15.0, 15.0, 16.0, 16.0, 16.0, 17.0, 17.0, 17.0, 24.0]",0.0069909869012354615
WN18RR,0,RotatE,betweenness,0.03,0.3823662396382818,0.3761868877166541,0.37143933685003766,0.3538055764883195,0.3643835186958313,12046.291015625,0.3618134263295554,0.3561464690496949,0.3515693112467306,0.33402353966870096,247.72291558066112,6053.435425281525,98.56154603828489,0.07915115356445312,True,40559,50958,3.097765971886639e-05,93,0.034033020560121814,7053,0.7187307379373259,0.8961497703991522,3,0,0,4,2.512783845755566,60,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 60.0]",1.256391922877783,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 29.0]",1.256391922877783,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 59.0]",0,28.628632259666137,-0.13895654102946248,20.211099879188342,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 6.0, 48.0, 52.0, 57.0, 93.0]",0.0011465306907802312
FB15k237,1,TransE,degree,0.01,0.6066036297087083,0.5024909765644858,0.40531747242133087,0.18118041787402775,0.3254025876522064,171.5639190673828,0.6097098077629485,0.5197134810824048,0.4221868495163463,0.17111546467491123,165.20300792836773,3567.0336339473724,98.81456336661304,0.08794021606445312,True,14505,156674,0.0007447172390295451,17,0.06305603127892474,657,0.9538090313684936,0.9998340503210488,3,0,0,19,21.602757669769044,243,"[0.0, 2.0, 4.0, 7.0, 11.0, 14.0, 18.0, 23.0, 32.0, 47.0, 243.0]",10.801378834884522,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 8.0, 11.0, 16.0, 24.0, 240.0]",10.801378834884522,"[0.0, 0.0, 1.0, 3.0, 5.0, 7.0, 9.0, 12.0, 16.0, 25.0, 217.0]",0,5.00211473739422,-0.14392925052420838,8.184694932781799,"[0.0, 0.0, 3.0, 9.0, 9.0, 10.0, 10.0, 10.0, 11.0, 11.0, 17.0]",0.0008062941833474698
WN18,1,TransE,betweenness,0.05,0.8390080113100848,0.8155042412818096,0.7809260131950989,0.3989750235626767,0.5925570130348206,2168.92724609375,0.8324005445469672,0.8097867191045227,0.777492058690062,0.4218726365148994,94.74116391527257,2270.104148864746,95.46150628641384,0.08181166648864746,True,40943,69335,4.13622166018976e-05,61,0.04111154294597746,7897,0.709742813179298,0.8956227013773708,3,0,0,4,3.386903744229783,110,"[0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 7.0, 110.0]",1.6934518721148915,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 55.0]",1.6934518721148915,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 55.0]",0,19.566754448177754,-0.1145665273421656,25.274430305546737,"[0.0, 0.0, 1.0, 2.0, 13.0, 38.0, 39.0, 41.0, 42.0, 44.0, 61.0]",0.0015452055620716531
YAGO310,1,TransE,betweenness,0.1,0.572340813720124,0.5226350118591498,0.48086571793468347,0.35080277321656633,0.4316669404506684,2483.837646484375,0.5763020465772759,0.5228369795342273,0.4781227946365561,0.33988708539167256,193.37810243291653,6379.536335706711,100.52616135137654,0.0889885425567627,True,123143,324210,2.138013650405173e-05,52,0.007022800417268135,28266,0.733740448096928,0.982927732025539,3,0,0,14,5.265585538763876,513,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 10.0, 513.0]",2.632792769381938,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 513.0]",2.632792769381938,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 5.0, 7.0, 63.0]",0,11.76030668583424,0.04926108310693638,1.711043258650512,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 52.0]",0.0015609421367044165
WN18RR,1,ComplEx,betweenness,0.05,0.4856591747735659,0.45261657162026164,0.4307279436430728,0.36732640053673266,0.40798535943031317,9127.6630859375,0.4722101606600087,0.439209726443769,0.4157620495006513,0.3498697351280938,150.37195881473664,1703.4081687927246,91.59588014039615,0.08259177207946777,True,40559,45322,2.7551503076621188e-05,109,0.0372215615055768,9555,0.5998915160630193,0.8222717444066899,3,0,0,4,2.2348677235632044,55,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 55.0]",1.1174338617816022,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 28.0]",1.1174338617816022,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 54.0]",0,36.71679075207032,-0.13859429322078246,16.902561700239158,"[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 20.0, 76.0, 109.0]",0.0011860662917700065
FB15k,0,RotatE,pagerank,0.1,0.7443523381636398,0.7185660950452446,0.6948364234638993,0.5706827817503006,0.6408526301383972,471.79437255859375,0.7596786481058245,0.7333956645197036,0.7089826165246901,0.5764249601772976,266.938555979204,4565.181329965591,107.03005956160062,0.08904075622558594,True,14951,127300,0.0005695304773743616,18,0.10920220933259148,2367,0.8380041468798074,0.9978868813825609,3,0,0,17,17.02896127349341,141,"[0.0, 0.0, 2.0, 6.0, 9.0, 13.0, 17.0, 23.0, 29.0, 40.0, 141.0]",8.514480636746706,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 11.0, 15.0, 20.0, 89.0]",8.514480636746706,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 11.0, 15.0, 20.0, 72.0]",0,5.4686152670164665,0.1731857101241695,9.424319443515484,"[0.0, 0.0, 10.0, 11.0, 11.0, 11.0, 11.0, 12.0, 12.0, 13.0, 18.0]",0.0005381064734618019
FB15k,1,TransE,degree,-0.1,0.7842236774082372,0.7063587799414096,0.6374547647768396,0.41685335171463034,0.5501517653465271,34.50648498535156,0.8419028999674161,0.7669925057021831,0.6970674486803519,0.40146627565982407,106.43883113821097,5103.078159809113,285.96648635640435,0.27150774002075195,True,14950,464449,0.002078187353165758,8,0.017616136271733675,1588,0.8938461538461538,1.0,3,0,0,26,62.13364548494983,9532,"[0.0, 0.0, 16.0, 22.0, 30.0, 39.0, 51.0, 62.0, 76.0, 108.0, 9532.0]",31.066822742474915,"[0.0, 0.0, 6.0, 9.0, 13.0, 18.0, 23.0, 29.0, 36.0, 51.0, 7725.0]",31.066822742474915,"[0.0, 0.0, 8.0, 13.0, 17.0, 21.0, 27.0, 33.0, 41.0, 57.0, 3240.0]",0,2.9470524392915327,-0.10466041744462894,4.970434782608696,"[0.0, 0.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 8.0]",0.01844517993505691
WN18RR,1,ComplEx,pagerank,0.05,0.448427555222763,0.4289591913141146,0.41304754773493074,0.3559528266566829,0.3897247612476349,8488.3427734375,0.5139041346505672,0.49231613611416025,0.4738382729601171,0.40157336260519577,151.22576071041524,1513.26948928833,0.0,0.08308529853820801,True,40559,38836,2.3608626571723676e-05,95,0.042058777141054625,13240,0.4726694445129318,0.7475795653517355,3,0,0,4,1.9150373529919378,12,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0, 12.0]",0.9575186764959689,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 8.0]",0.9575186764959689,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 8.0]",0,32.710310409685164,-0.054450766825705786,8.226312285805863,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 7.0, 36.0, 95.0]",0.0002854056851746997
WN18,1,TransE,pagerank,0.03,0.8379592306806404,0.8126223655418634,0.7781296786824831,0.351952090291374,0.5668307542800903,1257.902099609375,0.8755086469989827,0.8516022380467956,0.8190488301119023,0.3678789420142421,117.60152819837906,2283.902412414551,115.04137344232653,0.08784008026123047,True,40943,70149,4.184781326035213e-05,52,0.04676926814033383,8340,0.6858559460713675,0.8833055353604471,3,0,0,4,3.4266663410106735,24,"[0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 7.0, 24.0]",1.7133331705053367,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 13.0]",1.7133331705053367,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 14.0]",0,16.54372042009065,-0.0602988190094303,21.143467747844564,"[0.0, 0.0, 1.0, 2.0, 19.0, 32.0, 33.0, 34.0, 35.0, 37.0, 52.0]",0.0003002945226648875
FB15k,2,TransE,pagerank,-0.05,0.7793248658561435,0.7004431841336685,0.6334137064456972,0.41687325952591187,0.548413097858429,35.66595458984375,0.828066528066528,0.751004851004851,0.6766112266112266,0.3869022869022869,100.87872670937766,5248.764961719513,64.51837950920817,0.11610174179077148,True,14951,470979,0.0021071240746527845,9,0.017293398783720982,757,0.9487659688315163,0.9999469190770713,3,0,0,25,63.00300983211825,9598,"[0.0, 9.0, 16.0, 22.0, 30.0, 40.0, 51.0, 62.0, 76.0, 108.0, 9598.0]",31.501504916059126,"[0.0, 4.0, 7.0, 9.0, 13.0, 18.0, 23.0, 29.0, 36.0, 52.0, 7783.0]",31.501504916059126,"[0.0, 4.0, 9.0, 13.0, 17.0, 21.0, 27.0, 33.0, 41.0, 57.0, 3328.0]",0,3.015506523028402,-0.10683762569975457,6.158718480369206,"[0.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 9.0]",0.018271824716101434
WN18RR,0,TransE,betweenness,0.05,0.4492704445198507,0.3779267051238548,0.29233118425517474,0.02366813708856464,0.17650119960308075,8108.84228515625,0.4426765475152572,0.37663469921534437,0.29097646033129904,0.025065387968613774,189.35214009100264,4948.481301546097,82.8008431972434,0.0931394100189209,True,40559,45439,2.7622628045950974e-05,102,0.03765478898155168,9599,0.5796493996400306,0.801954268359779,3,0,0,4,2.2406370965753593,60,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 60.0]",1.1203185482876796,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 27.0]",1.1203185482876796,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 59.0]",0,36.478480829294845,-0.13620108531447367,16.67947927710249,"[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 6.0, 58.0, 70.0, 102.0]",0.001292914934632018
FB15k,1,RotatE,betweenness,0.01,0.8645957882921353,0.8232839608599107,0.7877919035650668,0.6227764085795857,0.7168513536453247,110.22510528564453,0.8797136473485021,0.8404541516574712,0.8026537777575122,0.5964844284346359,260.91346951530954,11716.244509458542,105.53800480097219,0.08285880088806152,True,14951,327698,0.0014660958238383625,12,0.06044900080330036,617,0.956925958129891,0.9997833370969612,3,0,0,24,43.83626513276704,1097,"[0.0, 4.0, 8.0, 14.0, 20.0, 29.0, 38.0, 49.0, 62.0, 89.0, 1097.0]",21.91813256638352,"[0.0, 2.0, 4.0, 7.0, 10.0, 14.0, 19.0, 24.0, 31.0, 44.0, 554.0]",21.91813256638352,"[0.0, 2.0, 4.0, 7.0, 10.0, 15.0, 20.0, 25.0, 32.0, 45.0, 543.0]",0,4.074527264126083,-0.08409085468652118,7.792321583840546,"[0.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 12.0]",0.0018815203063951445
WN18,1,ComplEx,degree,0.1,0.7803180914512923,0.7796222664015905,0.7794234592445328,0.778727634194831,0.779289722442627,6072.7626953125,0.7021420301042068,0.7013701273639521,0.7011771516788885,0.6988614434581243,131.80211365442932,1434.4136781692505,96.30233827205637,0.08699989318847656,True,40943,38667,2.306703438877298e-05,52,0.051775837942293595,18923,0.19624844295728208,0.3694106085292368,3,0,0,4,1.8888210438902866,11,"[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 4.0, 5.0, 11.0]",0.9444105219451433,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 6.0]",0.9444105219451433,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 6.0]",0,11.659699682562328,-0.0022768541678251583,3.5335466380089393,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 5.0, 10.0, 52.0]",0.0002614341515311754
